Name,Winery,Region,Vintage,Rating,RatingsCount,Price
Le Difese 2019,Tenuta San Guido,"Toscana, Italy",2019,3.9,3344,1150
Haut-Médoc 2001,Château Maucamps,"Haut-Médoc, France",2001,3.9,3224,819
Saint-Émilion Grand Cru 2000,Château Vieux Lartigue,"Saint-Émilion Grand Cru, France",2000,3.9,3113,1370
Barolo 1968,Villadoria,"Barolo, Italy",1968,3.9,3026,1842
Pessac-Léognan 1999,Château Gazin Rocquencourt,"Pessac-Léognan, France",1999,3.9,2950,614
Pessac-Léognan 1996,Château Gazin Rocquencourt,"Pessac-Léognan, France",1996,3.9,2950,1228
Crearo della Conca d'Oro 2003,Tommasi,"Verona, Italy",2003,3.9,2897,1600
Rioja Reserva 2015,Izadi,"Rioja, Spain",2015,3.9,2736,950
Tinto 2019,Stones & Bones,"Lisboa, Portugal",2019,3.9,2566,899
Cabernet Sauvignon 2018,Rodney Strong,"Sonoma County, United States",2018,3.9,2548,1050
Pinotage 2003,Nederburg,"Coastal Region, South Africa",2003,3.9,2326,580
Pomerol 2002,Jean-Pierre Moueix,"Pomerol, France",2002,3.9,2322,1600
Perbacco Nebbiolo 2016,Vietti,"Langhe, Italy",2016,3.9,2316,1200
Saint-Émilion Grand Cru 1993,Château Patris,"Saint-Émilion Grand Cru, France",1993,3.9,2296,819
Saint-Émilion Grand Cru 1990,Château Patris,"Saint-Émilion Grand Cru, France",1990,3.9,2296,1228
Pessac-Léognan 1994,Château Haut Lagrange,"Pessac-Léognan, France",1994,3.9,2229,921
Shiraz 2003,Rock Bare,"McLaren Vale, Australia",2003,3.9,2147,1050
Dark (Red Blend) 2018,Apothic,"California, United States",2018,3.9,2133,720
Shiraz 2004,Brokenwood,"Hunter Valley, Australia",2004,3.9,2069,1300
Esprit de Clocher Pomerol 1999,Clos du Clocher,"Pomerol, France",1999,3.9,1957,1023
Gevrey-Chambertin 1978,Camus Père & Fils,"Gevrey-Chambertin, France",1978,3.9,1918,3479
Petite Sirah 2020,McManis,"California, United States",2020,3.9,1837,585
Haut-Médoc (Grand Cru Classé) 2011,Château La Tour Carnet,"Haut-Médoc, France",2011,3.9,1791,1023
Saint-Émilion Grand Cru (Grand Cru Classé) 1975,Château Petit Faurie de Soutard,"Saint-Émilion Grand Cru, France",1975,3.9,1782,2841
Saint-Émilion Grand Cru (Grand Cru Classé) 1966,Château Petit Faurie de Soutard,"Saint-Émilion Grand Cru, France",1966,3.9,1782,6698
Ultra Malbec 2013,Kaiken,"Mendoza, Argentina",2013,3.9,1731,1100
Fortíssimo 2019,Casa Santos Lima,"Alentejano, Portugal",2019,3.9,1714,949
Merlot 1997,Weinert,"Mendoza, Argentina",1997,3.9,1618,580
Aged in Rum Barrels Merlot 2019,Robert Mondavi Private Selection,"California, United States",2019,3.9,1589,790
Haut-Médoc (Grand Cru Classé) 2010,Château de Camensac,"Haut-Médoc, France",2010,3.9,1585,1228
Haut-Médoc (Grand Cru Classé) 2006,Château Cantemerle,"Haut-Médoc, France",2006,3.9,1578,1023
Campofiorin Rosso Veronese 2019,Masi,"Rosso Veronese, Italy",2019,3.9,1554,1173
Madiran 2011,Château Montus,"Madiran, France",2011,3.9,1520,1920
Valpolicella Superiore 2019,Zenato,"Valpolicella, Italy",2019,3.9,1518,760
Pessac-Léognan 2011,Château Carbonnieux,"Pessac-Léognan, France",2011,3.9,1513,1433
Regional Selections Shiraz 2010,Handpicked,"Barossa Valley, Australia",2010,3.9,1501,1550
Médoc 2010,Château Potensac,"Médoc, France",2010,3.9,1479,2220
Royal Mukuzani Special Collection Red Dry 2009,Kakhetian Traditional Winemaking,"Kakheti, Georgia",2009,3.9,1472,2600
1865 Unique Cabernet Sauvignon 2005,San Pedro,"Maipo Valley, Chile",2005,3.9,1318,530
Merlot 2002,Starmont,"Los Carneros, United States",2002,3.9,1288,1250
Toscana Rosso 2018,Saracosa,"Toscana, Italy",2018,3.9,1210,899
Cabernet Sauvignon 2005,Kaesler,"Barossa Valley, Australia",2005,3.9,1205,950
Querciolaia Maremma Toscana Alicante 2002,Mantellassi,"Maremma Toscana, Italy",2002,3.9,1201,1320
Crianza 2014,Áster,"Ribera del Duero, Spain",2014,3.9,1197,1125
Riva Ranch Pinot Noir 2014,Wente Vineyards,"Arroyo Seco, United States",2014,3.9,1188,1380
Barbera d'Alba 2020,Pio Cesare,"Barbera d'Alba, Italy",2020,3.9,1174,1275
B Crux Blend 2011,O. Fournier,"Uco Valley, Argentina",2011,3.9,1130,650
Lindes de Remelluri Viñedos de Labastida 2015,Remelluri,"Rioja, Spain",2015,3.9,1123,980
Longwood Cabernet Sauvignon 2008,Beaucanon,"Napa Valley, United States",2008,3.9,1078,1500
Lacoste Borie Pauillac 2010,Château Grand-Puy-Lacoste,"Pauillac, France",2010,3.9,1070,1330
Bourgogne Pinot Noir 2021,Domaine des Perdrix,"Bourgogne, France",2021,3.9,1067,1593
Médoc 2007,Château Potensac,"Médoc, France",2007,3.9,1060,1023
Margaux 2011,Château Labégorce,"Margaux, France",2011,3.9,1059,1023
Côte de Nuits-Villages 2021,Louis Latour,"Côte de Nuits Villages, France",2021,3.9,1024,1680
The Signature Cabernet Sauvignon - Shiraz 2015,Yalumba,"Barossa, Australia",2015,3.9,1013,2430
Saint-Émilion Grand Cru 1989,Château Le Jurat,"Saint-Émilion Grand Cru, France",1989,3.9,1008,819
Saint-Émilion Grand Cru 1988,Château Le Jurat,"Saint-Émilion Grand Cru, France",1988,3.9,1008,819
Pomerol 2011,Château de Sales,"Pomerol, France",2011,3.9,1006,1126
Médoc 2005,Château Potensac,"Médoc, France",2005,3.9,998,2570
Dark (Red Blend) 2019,Apothic,"California, United States",2019,3.9,984,765
Saint-Estèphe 2005,Château German Marbuzet,"Saint-Estèphe, France",2005,3.9,938,1228
Saint-Estèphe 1990,Château German Marbuzet,"Saint-Estèphe, France",1990,3.9,938,2047
Saint-Estèphe 1988,Château German Marbuzet,"Saint-Estèphe, France",1988,3.9,938,3684
Saint-Estèphe 1986,Château German Marbuzet,"Saint-Estèphe, France",1986,3.9,938,2149
Saint-Estèphe 1985,Château German Marbuzet,"Saint-Estèphe, France",1985,3.9,938,1944
Saint-Estèphe 1975,Château German Marbuzet,"Saint-Estèphe, France",1975,3.9,938,1637
Vora Negroamaro 2022,Masseria Pietrosa,"Puglia, Italy",2022,3.9,917,580
Pinot Noir 2006,Gibbston Valley,"Central Otago, New Zealand",2006,3.9,917,1800
Pinot Noir 2005,Gibbston Valley,"Central Otago, New Zealand",2005,3.9,917,1900
Rafaèl Valpolicella Classico Superiore 2020,Tommasi,"Valpolicella Classico, Italy",2020,3.9,890,755
Connétable Talbot Saint-Julien 2009,Château Talbot,"Saint-Julien, France",2009,3.9,890,1023
Montes Alpha Cabernet Sauvignon 2007,Montes,"Colchagua Valley, Chile",2007,3.9,864,980
Chianti Classico 2015,Lornano,"Chianti Classico, Italy",2015,3.9,857,990
Haut-Médoc 2009,Château Ramage La Batisse,"Haut-Médoc, France",2009,3.9,840,1999
Haut-Médoc (Grand Cru Classé) 2016,Château de Camensac,"Haut-Médoc, France",2016,3.9,828,1380
Margaux (Grand Cru Classé) 2013,Château du Tertre,"Margaux, France",2013,3.9,811,1660
Sarget de Gruaud Larose Saint-Julien 2009,Château Gruaud Larose,"Saint-Julien, France",2009,3.9,811,1996
Durif - Shiraz 2018,Dark Corner,"South Eastern Australia, Australia",2018,3.9,791,899
Church Block Cabernet Sauvignon - Shiraz - Merlot 2019,Wirra Wirra,"McLaren Vale, Australia",2019,3.9,787,1200
Réserve des Chartrons Lussac-Saint-Émilion 2003,Arnozan,"Lussac-Saint-Émilion, France",2003,3.9,787,550
Bush Vine Grenache 2009,Chapel Hill,"McLaren Vale, Australia",2009,3.9,768,1650
Chevalier de Lascombes Margaux 2016,Château Lascombes,"Margaux, France",2016,3.9,762,1590
Saint-Émilion Grand Cru 1983,Château Petit Val,"Saint-Émilion Grand Cru, France",1983,3.9,754,1637
Saint-Émilion Grand Cru 1982,Château Petit Val,"Saint-Émilion Grand Cru, France",1982,3.9,754,1842
Negroamaro - Primitivo 2018,Il Brutto,"Salento, Italy",2018,3.9,750,899
Saint-Julien 2012,Château du Glana,"Saint-Julien, France",2012,3.9,721,819
GSM 2020,Wines from Hahn Estate,"Central Coast, United States",2020,3.9,707,765
Pommard 2019,Parent,"Pommard, France",2019,3.9,703,2484
Pommard 2017,Parent,"Pommard, France",2017,3.9,703,2484
Testardo Sangiovese - Cabernet Toscana 2003,Sensi,"Toscana, Italy",2003,3.9,679,1580
Shiraz 2006,Epsilon,"Barossa Valley, Australia",2006,3.9,669,750
Haut-Médoc 2016,Château Cissac,"Haut-Médoc, France",2016,3.9,666,1500
Grand Barossa Cabernet Sauvignon 2019,Château Tanunda,"Barossa Valley, Australia",2019,3.9,661,680
The Moonlight Run 2005,Massena,"Barossa Valley, Australia",2005,3.9,651,1200
Saint-Émilion Grand Cru 1985,Château Franc Bigaroux,"Saint-Émilion Grand Cru, France",1985,3.9,637,1228
Saint-Émilion Grand Cru (Grand Cru Classé) 2012,Château Grand Corbin,"Saint-Émilion Grand Cru, France",2012,3.9,630,1270
Huno Blend 2014,Pago Los Balancines,"Ribera del Guadiana, Spain",2014,3.9,620,1080
Punto Final Reserva Malbec 2010,Renacer,"Mendoza, Argentina",2010,3.9,617,1250
Reserva Especial Syrah 2012,Tabali,"Limarí Valley, Chile",2012,3.9,613,1080
The Winemaster's Pinotage 2019,Nederburg,"Coastal Region, South Africa",2019,3.9,599,500
Shiraz - Grenache 2018,Rex Mundi,"Pays d'Oc, France",2018,3.9,589,899
Rye Barrels Red Blend 2019,Robert Mondavi Private Selection,"California, United States",2019,3.9,580,790
Tortoniano Barolo 2009,Michele Chiarlo,"Barolo, Italy",2009,3.9,577,2500
Saint-Julien 2009,Château du Glana,"Saint-Julien, France",2009,3.9,572,2030
Pauillac (Grand Cru Classé) 2011,Château Croizet-Bages,"Pauillac, France",2011,3.9,567,1228
Gigondas La Gille 2014,Famille Perrin,"Gigondas, France",2014,3.9,544,1650
Tenacity Old Vine Shiraz 2021,Two Hands,"McLaren Vale, Australia",2021,3.9,542,663
Reserva 2004,Marqués de Cáceres,"Rioja, Spain",2004,3.9,540,1200
Cabernet Sauvignon 2018,Starmont,"California, United States",2018,3.9,535,1700
Perlato del Bosco 2014,Tua Rita,"Toscana, Italy",2014,3.9,531,1800
Saint-Émilion Grand Cru (Grand Cru Classé) 2007,Château La Dominique,"Saint-Émilion Grand Cru, France",2007,3.9,518,1330
Ranchero Red 2010,Silver Buckle,"Central Coast, United States",2010,3.9,501,750
Margaux 1975,Château Martinens,"Margaux, France",1975,3.9,490,2436
Zinfandel 2014,Grgich Hills,"Napa Valley, United States",2014,3.9,489,1845
Pomerol 2006,Château La Cabanne,"Pomerol, France",2006,3.9,478,2354
Manciata Generosa 2019,Malavasi,"Lombardia, Italy",2019,3.9,462,899
Saint-Estèphe 2016,Château Capbern,"Saint-Estèphe, France",2016,3.9,438,2499
Saint-Émilion Grand Cru 1989,Château Vieux Moulin du Cadet,"Saint-Émilion Grand Cru, France",1989,3.9,434,1330
Le Carquelin Selection Parcellaire Moulin-à-Vent 2020,Domaine Labruyère,"Moulin-à-Vent, France",2020,3.9,408,1300
Burdese 2014,Planeta,"Menfi, Italy",2014,3.9,408,885
Saint-Émilion Grand Cru 2020,Château Pontet,"Saint-Émilion Grand Cru, France",2020,3.9,404,819
Saint-Émilion Grand Cru 1990,Château Pontet,"Saint-Émilion Grand Cru, France",1990,3.9,404,1637
Saint-Émilion Grand Cru 1986,Château Pontet,"Saint-Émilion Grand Cru, France",1986,3.9,404,1842
Vieilles Vignes Vosne-Romanée 2020,Robert Sirugue,"Vosne-Romanée, France",2020,3.9,401,3680
Champ de Cour Selection Parcellaire Moulin-à-Vent 2020,Domaine Labruyère,"Moulin-à-Vent, France",2020,3.9,401,1300
Clarry's Barossa Red Grenache - Shiraz 2016,Kalleske,"Barossa Valley, Australia",2016,3.9,400,1600
Cum Laude 2009,Banfi,"Toscana, Italy",2009,3.9,388,1200
Pessac-Léognan 2018,Château Ferran,"Pessac-Léognan, France",2018,3.9,380,614
Tinto 2019,Portinho do Covo,"Setúbal, Portugal",2019,3.9,369,799
Inferno (Aged in Whiskey Barrels - Limited Release) 2019,Apothic,"California, United States",2019,3.9,367,800
Gigondas 2017,E. Guigal,"Gigondas, France",2017,3.9,359,1360
Syrah 2007,Montes,"Colchagua Valley, Chile",2007,3.9,356,980
Max's Cabernet Sauvignon 2020,Penfolds,"South Australia, Australia",2020,3.9,348,888
Vin'Atus Tempranillo - Graciano - Garnacha 2018,RedHeads,"South Australia, Australia",2018,3.9,345,1299
Moulis-en-Médoc 1998,Château Chasse-Spleen,"Moulis-en-Médoc, France",1998,3.9,344,1535
Dão Tinto 2012,Dom Bella,"Dão, Portugal",2012,3.9,342,1620
Chevalier de Rauzan-Gassies Margaux 2002,Château Rauzan-Gassies,"Margaux, France",2002,3.9,340,1750
Perlato del Bosco 2015,Tua Rita,"Toscana, Italy",2015,3.9,339,1800
Terra Rossa Merlot 2001,Parker Coonawarra Estate,"Coonawarra, Australia",2001,3.9,325,1600
La Mystèriale Châteauneuf-du-Pape 2016,Maison de Grand Esprit,"Châteauneuf-du-Pape, France",2016,3.9,322,1850
Rioja Gran Reserva 2012,Viña Real,"Rioja, Spain",2012,3.9,322,1950
Chianti Riserva 2017,Collezione di Paolo,"Chianti, Italy",2017,3.9,319,1199
Reserva 2001,Balbas,"Ribera del Duero, Spain",2001,3.9,314,1650
Médoc 2012,Château Tour Saint-Vincent,"Médoc, France",2012,3.9,313,1499
Margaux 2006,Château Siran,"Margaux, France",2006,3.9,313,1860
Samorëns Côtes-du-Rhône Rouge 2021,Ferraton Père & Fils,"Côtes-du-Rhône, France",2021,3.9,307,480
Garance Rouge 2020,Château de Valcombe,"Costières-de-Nîmes, France",2020,3.9,305,1275
Coup de Cœur Pays d'Oc 2018,Cabalié,"Pays d'Oc, France",2018,3.9,305,1399
Le Clos Vacqueyras 2016,Montirius,"Vacqueyras, France",2016,3.9,305,1488
Woodhenge Shiraz 2014,Wirra Wirra,"McLaren Vale, Australia",2014,3.9,303,1450
Sainte Colombe Castillon - Côtes de Bordeaux 2018,Château de Colombe,"Castillon - Côtes de Bordeaux, France",2018,3.9,302,1199
Chevalier de Lascombes Margaux 2017,Château Lascombes,"Margaux, France",2017,3.9,290,1590
Pomerol 2006,Château de Sales,"Pomerol, France",2006,3.9,290,1228
Rosso di Montalcino (Casato Prime Donne) 2017,Donatella Cinelli Colombini,"Rosso di Montalcino, Italy",2017,3.9,283,960
Egri Bikavér Superior 2009,Thummerer,"Eger, Hungary",2009,3.9,281,2880
Volnay 1er Cru 'Carelle sous la Chapelle' 2020,Domaine François Buffet,"Volnay 1er Cru 'Carelle sous la Chapelle', France",2020,3.9,280,2880
Volnay 1er Cru 'Carelle sous la Chapelle' 2018,Domaine François Buffet,"Volnay 1er Cru 'Carelle sous la Chapelle', France",2018,3.9,280,2880
Volnay 1er Cru 'Carelle sous la Chapelle' 2017,Domaine François Buffet,"Volnay 1er Cru 'Carelle sous la Chapelle', France",2017,3.9,280,2880
Volnay 1er Cru 'Carelle sous la Chapelle' 2014,Domaine François Buffet,"Volnay 1er Cru 'Carelle sous la Chapelle', France",2014,3.9,280,2880
Cabernet Sauvignon 2010,Vasse Felix,"Margaret River, Australia",2010,3.9,273,1900
Prelude a Grand-Puy Ducasse Pauillac 2013,Château Grand-Puy Ducasse,"Pauillac, France",2013,3.9,270,970
La Petite Marquise Saint-Julien 2016,Clos du Marquis,"Saint-Julien, France",2016,3.9,267,1650
Pomerol 2009,Château Fayat,"Pomerol, France",2009,3.9,267,1228
Sainte Colombe Castillon - Côtes de Bordeaux 2019,Château de Colombe,"Castillon - Côtes de Bordeaux, France",2019,3.9,263,1199
Cuvée Prestige Côtes de Bourg 2010,Château Mercier,"Côtes de Bourg, France",2010,3.9,258,1540
Campofiorin Rosso Veronese 2004,Masi,"Rosso Veronese, Italy",2004,3.9,254,1000
Garnacha 2016,Solar de Urbezo,"Aragón, Spain",2016,3.9,253,900
Lezèr 2022,Foradori,"Vigneti delle Dolomiti, Italy",2022,3.9,252,1098
Crozes-Hermitage 2022,Domaine Courbis,"Crozes-Hermitage, France",2022,3.9,244,643
Crozes-Hermitage 2021,Domaine Courbis,"Crozes-Hermitage, France",2021,3.9,244,643
Haut-Médoc (Grand Cru Classé) 1999,Château de Camensac,"Haut-Médoc, France",1999,3.9,242,1228
Margaux (Grand Cru Classé) 2007,Château Marquis de Terme,"Margaux, France",2007,3.9,237,1535
Gran Reserva 2009,Siglo,"Rioja, Spain",2009,3.9,235,2099
Saint-Émilion Grand Cru Classé 1995,Chateau Curé-Bon,"Saint-Émilion Grand Cru, France",1995,3.9,232,1023
Saint-Émilion Grand Cru (Grand Cru Classé) 2014,Château La Serre,"Saint-Émilion Grand Cru, France",2014,3.9,231,1750
Saint-Émilion Grand Cru 2001,Château Fleur du Roc,"Saint-Émilion Grand Cru, France",2001,3.9,225,1433
Corvina Veronese 2021,Danese,"Verona, Italy",2021,3.9,222,890
Pomerol 2008,Château Mazeyres,"Pomerol, France",2008,3.9,222,819
Reserva Cabernet Sauvignon 2021,Terrazas de los Andes,"Lujan de Cuyo, Argentina",2021,3.9,220,795
Cabernet Sauvignon 2009,Forefront,"California, United States",2009,3.9,220,1450
Volnay 2020,Maison Champy,"Volnay, France",2020,3.9,217,2350
Riva Ranch Pinot Noir 2012,Wente Vineyards,"Arroyo Seco, United States",2012,3.9,212,1380
Cairanne Les Hautes Rives Rouge 2018,Pierre Amadieu,"Cairanne, France",2018,3.9,210,1270
Chapelle de Potensac Médoc 2018,Château Potensac,"Médoc, France",2018,3.9,210,928
Pauillac (Grand Cru Classé) 2001,Château Grand-Puy Ducasse,"Pauillac, France",2001,3.9,209,2199
Barbaresco Reyna 2007,Michele Chiarlo,"Barbaresco, Italy",2007,3.9,205,2100
Margaux 2004,Château Siran,"Margaux, France",2004,3.9,203,1228
Amarone della Valpolicella Classico 2015,La Tirela,"Amarone della Valpolicella Classico, Italy",2015,3.9,201,2499
Saint-Estèphe 1985,Château Houissant,"Saint-Estèphe, France",1985,3.9,198,1228
Sarget de Gruaud Larose Saint-Julien 1998,Château Gruaud Larose,"Saint-Julien, France",1998,3.9,197,2199
Margaux 1995,Château Labégorce,"Margaux, France",1995,3.9,192,1023
Shiraz 2020,Corryton Burge,"Barossa, Australia",2020,3.9,188,730
Margaux (Grand Cru Classé) 1970,Château Brane-Cantenac,"Margaux, France",1970,3.9,186,4567
Les Sommets Cabernet Sauvignon 2016,Les Belles Collines,"Napa Valley, United States",2016,3.9,185,2640
Les Sommets Cabernet Sauvignon 2015,Les Belles Collines,"Napa Valley, United States",2015,3.9,185,2880
Les Sommets Cabernet Sauvignon 2014,Les Belles Collines,"Napa Valley, United States",2014,3.9,185,2880
Les Sommets Cabernet Sauvignon 2012,Les Belles Collines,"Napa Valley, United States",2012,3.9,185,2880
Les Sommets Cabernet Sauvignon 2011,Les Belles Collines,"Napa Valley, United States",2011,3.9,185,2880
Tenuta Albrizzi Cabernet Sauvignon - Primitivo 2015,Cantine due Palme,"Salento, Italy",2015,3.9,182,949
Vieilles Vignes Minervois Rouge 2018,Château Canet,"Minervois, France",2018,3.9,176,1199
Gran Terroir de Los Andes Los Lingues Cabernet Sauvignon 2014,Casa Silva,"Colchagua Valley, Chile",2014,3.9,176,1080
Bin 28 Shiraz 2003,Penfolds,"South Australia, Australia",2003,3.9,173,1300
The Waxed Bat Reserve Cabernet Sauvignon - Malbec 2018,Andean Vineyards,"Mendoza, Argentina",2018,3.9,171,1199
Altitude Series 1100 Red 2012,Doña Paula,"San Carlos, Argentina",2012,3.9,171,1800
Château Trocard Bordeaux Supérieur 2016,Jean-Louis Trocard,"Bordeaux Supérieur, France",2016,3.9,168,1200
Barbaresco 2000,Guasti Clemente,"Barbaresco, Italy",2000,3.9,166,2200
La Barrique de Bordeaux 2014,Le Chai au Quai,"Bordeaux, France",2014,3.9,161,1499
Red 2018,Contraposto,"Vino d'Italia, Italy",2018,3.9,160,1299
Pi - 3.1415 Concejon Tinto 2009,Bodegas Langa,"Aragón, Spain",2009,3.9,158,780
Haut-Médoc (Grand Cru Classé) 1989,Château de Camensac,"Haut-Médoc, France",1989,3.9,148,1842
Haut-Médoc 2001,Château Cambon La Pelouse,"Haut-Médoc, France",2001,3.9,147,962
Haut-Médoc (3éme Grand Cru Classé en 1855) 1975,Château La Lagune,"Haut-Médoc, France",1975,3.9,147,3274
Merla 2018,Alta Alella,"Alella, Spain",2018,3.9,143,980
Roncaglie Barbaresco 2016,Poderi Colla,"Barbaresco, Italy",2016,3.9,143,2115
GSM 2016,Yangarra,"McLaren Vale, Australia",2016,3.9,141,1660
Haut-Médoc 2002,Château Larose-Trintaudon,"Haut-Médoc, France",2002,3.9,136,2300
Estates South Ridge Syrah 2020,J. Lohr Vineyards & Wines,"Paso Robles, United States",2020,3.9,135,930
Wow Wow Tinto 2018,Clos Lentiscus,"Penedès, Spain",2018,3.9,133,1350
Basson Pinotage 2015,Cape of Good Hope,"Swartland, South Africa",2015,3.9,133,1200
Duc des Nauves Côtes de Bordeaux 2020,Château le Puy,"Côtes de Bordeaux, France",2020,3.9,132,935
Santenay 2021,Nicolas Perrault,"Santenay, France",2021,3.9,131,1598
Negroamaro - Primitivo 2019,Fonte d'Oro,"Puglia, Italy",2019,3.9,128,1199
Little Fuck Malbec 2018,Vignobles Vellas,"Cahors, France",2018,3.9,128,950
Triusco Primitivo di Manduria 2019,Rivera,"Primitivo di Manduria, Italy",2019,3.9,127,900
Reserva 2014,Los Hermanos Manzanos,"Rioja, Spain",2014,3.9,125,1399
Dolcetto d'Alba 2016,Giuseppe Rinaldi,"Dolcetto d'Alba, Italy",2016,3.9,123,2400
Saint-Émilion Grand Cru 2005,Château Grand Barrail Lamarzelle Figeac,"Saint-Émilion Grand Cru, France",2005,3.9,123,1433
Syrah 2014,Clarendon Hills,"McLaren Vale, Australia",2014,3.9,122,1610
Carménère 2015,Tussock Jumper,"Central Valley, Chile",2015,3.9,121,680
Lacryma Christi del Vesuvio Rosso 2006,Mastroberardino,"Vesuvio, Italy",2006,3.9,119,1100
Cabernet Franc - Merlot Mas Irene 2010,Parés Baltà,"Penedès, Spain",2010,3.9,117,2100
Saint-Estèphe (Grand Cru Classé) 1989,Château Cos Labory,"Saint-Estèphe, France",1989,3.9,116,2456
Tinto 2007,Zardoz,"Maipo Valley, Chile",2007,3.9,113,1800
Haut-Médoc 2005,Château Maucamps,"Haut-Médoc, France",2005,3.9,106,1023
Old Vines Carignan (םךג הןמקד בשרןעמשמ) 2009,Carmel (יקבי כרמל),"Galilee, Israel",2009,3.9,103,1280
Crozes-Hermitage Rouge 2020,Pradelle,"Crozes-Hermitage, France",2020,3.9,101,727
Basson Pinotage 2017,Cape of Good Hope,"Swartland, South Africa",2017,3.9,100,1020
Le Rouvre Crozes-Hermitage 2010,Yann Chave,"Crozes-Hermitage, France",2010,3.9,100,1842
Pessac-Léognan 1982,Château Carbonnieux,"Pessac-Léognan, France",1982,3.9,100,2456
Nuits-Saint-Georges 'Les Longecourts' 2019,Pascal Marchand-Tawse,"Nuits-Saint-Georges, France",2019,3.9,97,3250
Crozes-Hermitage Rouge 2021,Pradelle,"Crozes-Hermitage, France",2021,3.9,96,609
Margaux (Grand Cru Classé) 1996,Château Boyd-Cantenac,"Margaux, France",1996,3.9,96,2909
Saint-Émilion Grand Cru (Grand Cru Classé) 2001,Château Laroze,"Saint-Émilion Grand Cru, France",2001,3.9,95,1433
Blecua Somontano 2002,Viñas del Vero,"Somontano, Spain",2002,3.9,90,3500
Roero 2019,Giovanni Almondo,"Roero, Italy",2019,3.9,89,1680
Morey-Saint-Denis 2014,Domaine Stephane Magnien,"Morey-Saint-Denis, France",2014,3.9,89,1620
Sainte-Agathe Syrah 2018,Domaine Georges Vernay,"Côtes-du-Rhône, France",2018,3.9,87,1200
Saint-Émilion Grand Cru 2003,Clos des Menuts,"Saint-Émilion Grand Cru, France",2003,3.9,87,1637
Castello di Poppiano Chianti Colli Fiorentini Riserva 2011,Conte Ferdinando Guicciardini,"Chianti Colli Fiorentini, Italy",2011,3.9,86,1620
Corton Renardes Grand Cru 1990,Domaine de la Juviniere,"Corton Grand Cru 'Les Renardes', France",1990,3.9,86,6344
Cuvée de L'Etoile Bordeaux Supérieur 2002,Château de Brague,"Bordeaux Supérieur, France",2002,3.9,81,980
Cuvée Diony Saint-Émilion 2014,Château Milon,"Saint-Émilion, France",2014,3.9,79,1599
Serpico Cabernet Sauvignon 2005,Mitolo,"McLaren Vale, Australia",2005,3.9,79,2500
Privada Family Blend 2005,Bodega Norton,"Lujan de Cuyo, Argentina",2005,3.9,77,1800
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1970,Château Troplong Mondot,"Saint-Émilion Grand Cru, France",1970,3.9,77,3479
Barolo 2006,Biancospino,"Barolo, Italy",2006,3.9,75,3180
1810 Cabernet Sauvignon - Carmenère 2009,Casa Donoso,"Maule Valley, Chile",2009,3.9,74,1680
Luna Shiraz 2012,Chalk Hill,"McLaren Vale, Australia",2012,3.9,72,990
La Fourvieille  Puisseguin-Saint-Émilion 2011,Château Guibot,"Puisseguin-Saint-Émilion, France",2011,3.9,72,1500
Saint-Estèphe (Grand Cru Classé) 1987,Château Montrose,"Saint-Estèphe, France",1987,3.9,72,8800
Saint-Émilion Grand Cru (Grand Cru Classé) 1985,Château Grand Mayne,"Saint-Émilion Grand Cru, France",1985,3.9,72,2456
Carignan 2019,Hither & Yon,"McLaren Vale, Australia",2019,3.9,71,1040
La Croix Buteix Irancy 2017,Vini Viti Vinci,"Irancy, France",2017,3.9,69,1470
Confidentiel Gigondas 2015,Montirius,"Gigondas, France",2015,3.9,68,2063
Margaux 1975,Château Rauzan-Gassies,"Margaux, France",1975,3.9,68,2047
La Bélinière Saint-Estèphe 2015,Francois Janoueix,"Saint-Estèphe, France",2015,3.9,67,716
Saint-Estèphe 1981,Château Phélan Ségur,"Saint-Estèphe, France",1981,3.9,65,1842
Château Haut-Bailly (Cru Classé de Graves) 1975,Château Haut-Bailly,"Pessac-Léognan, France",1975,3.9,63,3479
Reserva Old Vine Garnacha 2008,Duque de Medina,"Cariñena, Spain",2008,3.9,62,1250
Pauillac (Grand Cru Classé) 1987,Château Duhart-Milon,"Pauillac, France",1987,3.9,62,4398
Ikon Touriga Nacional 2011,Fiuza,"Tejo, Portugal",2011,3.9,61,3200
Barolo Riserva 1974,Borgogno,"Barolo, Italy",1974,3.9,60,3274
Pomerol 1975,Château de Sales,"Pomerol, France",1975,3.9,59,2047
Las Barracas  Tempranillo - Cabernet Sauvignon Gran Reserva 2013,Ramón Roqueta,"Catalunya, Spain",2013,3.9,58,859
Saint-Émilion Grand Cru (Grand Cru Classé) 1985,Château Grand Corbin-Despagne,"Saint-Émilion Grand Cru, France",1985,3.9,58,1228
Fleurie Clos Vernay 2016,Domaine Lafarge Vial,"Fleurie, France",2016,3.9,56,1624
Le Cadet de Larmande Saint-Émilion 1989,Château Larmande,"Saint-Émilion, France",1989,3.9,55,1023
Pinot Noir 2006,Cloudy Bay,"Marlborough, New Zealand",2006,3.9,54,1500
Médoc 2020,Château Potensac,"Médoc, France",2020,3.9,53,1950
Santenay 2016,Albert Bichot,"Santenay, France",2016,3.9,52,1600
Chianti Classico Riserva 2005,Coltibuono,"Chianti Classico, Italy",2005,3.9,51,2100
The Eleventh Hour 2005,Massena,"Barossa Valley, Australia",2005,3.9,51,1900
